기준연월,성별,연령별,목적별,교통수단별,인원수
2023-12-31,남성,21~30세,상용,기타공항,7
2023-12-31,남성,21~30세,상용,기타항구,2
2023-12-31,남성,21~30세,상용,김포,56
2023-12-31,남성,21~30세,상용,김해,41
2023-12-31,남성,21~30세,상용,인천공항,861
2023-12-31,남성,21~30세,상용,제주공항,7
2023-12-31,남성,21~30세,유학연수,기타공항,52
2023-12-31,남성,21~30세,유학연수,기타항구,0
2023-12-31,남성,21~30세,유학연수,김포,179
2023-12-31,남성,21~30세,유학연수,김해,285
2023-12-31,남성,21~30세,유학연수,부산,24
2023-12-31,남성,21~30세,유학연수,인천,1
2023-12-31,남성,21~30세,유학연수,인천공항,3474
2023-12-31,남성,21~30세,유학연수,제주공항,20
2023-12-31,남성,31~40세,공용,기타공항,14
2023-12-31,남성,31~40세,공용,기타항구,8
2023-12-31,남성,31~40세,공용,김포,30
2023-12-31,남성,31~40세,공용,김해,24
2023-12-31,남성,31~40세,공용,부산,3
2023-12-31,남성,31~40세,공용,인천,1
2023-12-31,남성,31~40세,공용,인천공항,462
2023-12-31,남성,31~40세,공용,제주공항,3
2023-12-31,남성,31~40세,관광,기타공항,761
2023-12-31,남성,31~40세,관광,기타항구,885
2023-12-31,남성,31~40세,관광,김포,6083
2023-12-31,남성,31~40세,관광,김해,5660
2023-12-31,남성,31~40세,관광,부산,252
2023-12-31,남성,31~40세,관광,인천,358
2023-12-31,남성,31~40세,관광,인천공항,54908
2023-12-31,남성,31~40세,관광,제주공항,4952
2023-12-31,남성,31~40세,관광,제주항,471
2023-12-31,남성,31~40세,기타,기타공항,96
2023-12-31,남성,31~40세,기타,기타항구,74
2023-12-31,남성,31~40세,기타,김포,365
2023-12-31,남성,31~40세,기타,김해,987
2023-12-31,남성,31~40세,기타,부산,9
2023-12-31,남성,31~40세,기타,인천,2
2023-12-31,남성,31~40세,기타,인천공항,11611
2023-12-31,남성,31~40세,기타,제주공항,83
2023-12-31,남성,31~40세,상용,기타공항,17
2023-12-31,남성,31~40세,상용,기타항구,9
2023-12-31,남성,31~40세,상용,김포,208
2023-12-31,남성,31~40세,상용,김해,173
2023-12-31,남성,31~40세,상용,부산,4
2023-12-31,남성,31~40세,상용,인천,4
2023-12-31,남성,31~40세,상용,인천공항,1979
2023-12-31,남성,31~40세,상용,제주공항,18
2023-12-31,남성,31~40세,유학연수,기타공항,11
2023-12-31,남성,31~40세,유학연수,김포,33
2023-12-31,남성,31~40세,유학연수,김해,41
2023-12-31,남성,31~40세,유학연수,부산,1
2023-12-31,남성,31~40세,유학연수,인천,1
2023-12-31,남성,31~40세,유학연수,인천공항,690
2023-12-31,남성,31~40세,유학연수,제주공항,6
2023-12-31,남성,41~50세,공용,기타공항,14
2023-12-31,남성,41~50세,공용,기타항구,6
2023-12-31,남성,41~50세,공용,김포,35
2023-12-31,남성,41~50세,공용,김해,47
2023-12-31,남성,41~50세,공용,인천,1
2023-12-31,남성,41~50세,공용,인천공항,683
2023-12-31,남성,41~50세,공용,제주공항,3
2023-12-31,남성,41~50세,관광,기타공항,739
2023-12-31,남성,41~50세,관광,기타항구,979
2023-12-31,남성,41~50세,관광,김포,6106
2023-12-31,남성,41~50세,관광,김해,5136
2023-12-31,남성,41~50세,관광,부산,364
2023-12-31,남성,41~50세,관광,인천,807
2023-12-31,남성,41~50세,관광,인천공항,43655
2023-12-31,남성,41~50세,관광,제주공항,2370
2023-12-31,남성,41~50세,관광,제주항,370
2023-12-31,남성,41~50세,기타,기타공항,44
2023-12-31,남성,41~50세,기타,기타항구,56
2023-12-31,남성,41~50세,기타,김포,361
2023-12-31,남성,41~50세,기타,김해,433
2023-12-31,남성,41~50세,기타,부산,6
2023-12-31,남성,41~50세,기타,인천,10
2023-12-31,남성,41~50세,기타,인천공항,4715
2023-12-31,남성,41~50세,기타,제주공항,63
2023-12-31,남성,41~50세,상용,기타공항,19
2023-12-31,남성,41~50세,상용,기타항구,8
2023-12-31,남성,41~50세,상용,김포,237
2023-12-31,남성,41~50세,상용,김해,210
2023-12-31,남성,41~50세,상용,부산,5
2023-12-31,남성,41~50세,상용,인천,3
2023-12-31,남성,41~50세,상용,인천공항,1738
2023-12-31,남성,41~50세,상용,제주공항,16
2023-12-31,남성,41~50세,유학연수,기타공항,8
2023-12-31,남성,41~50세,유학연수,김포,11
2023-12-31,남성,41~50세,유학연수,김해,12
2023-12-31,남성,41~50세,유학연수,부산,1
2023-12-31,남성,41~50세,유학연수,인천,1
2023-12-31,남성,41~50세,유학연수,인천공항,203
2023-12-31,남성,41~50세,유학연수,제주공항,2
2023-12-31,남성,51~60세,공용,기타공항,8
2023-12-31,남성,51~60세,공용,기타항구,6
2023-12-31,남성,51~60세,공용,김포,39
2023-12-31,남성,51~60세,공용,김해,27
2023-12-31,남성,51~60세,공용,부산,1
2023-12-31,남성,51~60세,공용,인천,4
2023-12-31,남성,51~60세,공용,인천공항,578
2023-12-31,남성,51~60세,공용,제주공항,1
2023-12-31,남성,51~60세,관광,기타공항,470
2023-12-31,남성,51~60세,관광,기타항구,1352
2023-12-31,남성,51~60세,관광,김포,5052
2023-12-31,남성,51~60세,관광,김해,4252
2023-12-31,남성,51~60세,관광,부산,367
2023-12-31,남성,51~60세,관광,인천,1144
2023-12-31,남성,51~60세,관광,인천공항,29767
2023-12-31,남성,51~60세,관광,제주공항,1747
2023-12-31,남성,51~60세,관광,제주항,627
2023-12-31,남성,51~60세,기타,기타공항,62
2023-12-31,남성,51~60세,기타,기타항구,23
2023-12-31,남성,51~60세,기타,김포,316
2023-12-31,남성,51~60세,기타,김해,212
2023-12-31,남성,51~60세,기타,부산,10
2023-12-31,남성,51~60세,기타,인천,17
2023-12-31,남성,51~60세,기타,인천공항,4299
2023-12-31,남성,51~60세,기타,제주공항,42
2023-12-31,남성,51~60세,상용,기타공항,19
2023-12-31,남성,51~60세,상용,기타항구,8
2023-12-31,남성,51~60세,상용,김포,215
2023-12-31,남성,51~60세,상용,김해,112
2023-12-31,남성,51~60세,상용,부산,2
2023-12-31,남성,51~60세,상용,인천,5
2023-12-31,남성,51~60세,상용,인천공항,880
2023-12-31,남성,51~60세,상용,제주공항,15
2023-12-31,남성,51~60세,유학연수,김해,1
2023-12-31,남성,51~60세,유학연수,인천공항,9
2023-12-31,남성,61세이상,공용,기타공항,6
2023-12-31,남성,61세이상,공용,기타항구,3
2023-12-31,남성,61세이상,공용,김포,3
2023-12-31,남성,61세이상,공용,김해,8
2023-12-31,남성,61세이상,공용,부산,1
2023-12-31,남성,61세이상,공용,인천공항,174
2023-12-31,남성,61세이상,관광,기타공항,473
2023-12-31,남성,61세이상,관광,기타항구,4046
2023-12-31,남성,61세이상,관광,김포,2786
2023-12-31,남성,61세이상,관광,김해,3491
2023-12-31,남성,61세이상,관광,부산,366
2023-12-31,남성,61세이상,관광,인천,1786
2023-12-31,남성,61세이상,관광,인천공항,16809
2023-12-31,남성,61세이상,관광,제주공항,1494
2023-12-31,남성,61세이상,관광,제주항,1435
2023-12-31,남성,61세이상,기타,기타공항,51
2023-12-31,남성,61세이상,기타,기타항구,93
2023-12-31,남성,61세이상,기타,김포,191
2023-12-31,남성,61세이상,기타,김해,194
2023-12-31,남성,61세이상,기타,부산,20
2023-12-31,남성,61세이상,기타,인천,13
2023-12-31,남성,61세이상,기타,인천공항,3782
2023-12-31,남성,61세이상,기타,제주공항,36
2023-12-31,남성,61세이상,상용,기타공항,2
2023-12-31,남성,61세이상,상용,기타항구,1
2023-12-31,남성,61세이상,상용,김포,52
2023-12-31,남성,61세이상,상용,김해,39
2023-12-31,남성,61세이상,상용,부산,1
2023-12-31,남성,61세이상,상용,인천공항,185
2023-12-31,남성,61세이상,상용,제주공항,5
2023-12-31,남성,61세이상,유학연수,김포,1
2023-12-31,남성,61세이상,유학연수,김해,0
2023-12-31,승무원,승무원,기타,기타공항,250
2023-12-31,승무원,승무원,기타,기타항구,16811
2023-12-31,승무원,승무원,기타,김포,845
2023-12-31,승무원,승무원,기타,김해,2097
2023-12-31,승무원,승무원,기타,부산,7462
2023-12-31,승무원,승무원,기타,인천,1215
2023-12-31,승무원,승무원,기타,인천공항,28308
2023-12-31,승무원,승무원,기타,제주공항,920
2023-12-31,승무원,승무원,기타,제주항,7497
2023-12-31,여성,20세 이하,공용,기타공항,23
2023-12-31,여성,20세 이하,공용,김포,5
2023-12-31,여성,20세 이하,공용,김해,24
2023-12-31,여성,20세 이하,공용,인천공항,494
2023-12-31,여성,20세 이하,공용,제주공항,1
2023-12-31,여성,20세 이하,관광,기타공항,597
2023-12-31,여성,20세 이하,관광,기타항구,139
2023-12-31,여성,20세 이하,관광,김포,4195
2023-12-31,여성,20세 이하,관광,김해,3616
2023-12-31,여성,20세 이하,관광,부산,364
2023-12-31,여성,20세 이하,관광,인천,89
2023-12-31,여성,20세 이하,관광,인천공항,58137
2023-12-31,여성,20세 이하,관광,제주공항,2671
2023-12-31,여성,20세 이하,관광,제주항,200
2023-12-31,여성,20세 이하,기타,기타공항,10
2023-12-31,여성,20세 이하,기타,기타항구,24
2023-12-31,여성,20세 이하,기타,김포,91
2023-12-31,여성,20세 이하,기타,김해,65
2023-12-31,여성,20세 이하,기타,부산,2
2023-12-31,여성,20세 이하,기타,인천공항,1129
2023-12-31,여성,20세 이하,기타,제주공항,7
2023-12-31,여성,20세 이하,상용,김포,0
2023-12-31,여성,20세 이하,상용,인천공항,6
2023-12-31,여성,20세 이하,유학연수,기타공항,11
2023-12-31,여성,20세 이하,유학연수,기타항구,1
2023-12-31,여성,20세 이하,유학연수,김포,128
2023-12-31,여성,20세 이하,유학연수,김해,499
2023-12-31,여성,20세 이하,유학연수,부산,7
2023-12-31,여성,20세 이하,유학연수,인천,1
2023-12-31,여성,20세 이하,유학연수,인천공항,3706
2023-12-31,여성,20세 이하,유학연수,제주공항,6
2023-12-31,여성,21~30세,공용,기타공항,13
2023-12-31,여성,21~30세,공용,기타항구,1
2023-12-31,여성,21~30세,공용,김포,10
2023-12-31,여성,21~30세,공용,김해,10
2023-12-31,여성,21~30세,공용,인천공항,249
2023-12-31,여성,21~30세,관광,기타공항,1209
2023-12-31,여성,21~30세,관광,기타항구,324
2023-12-31,여성,21~30세,관광,김포,12816
2023-12-31,여성,21~30세,관광,김해,8140
2023-12-31,여성,21~30세,관광,부산,366
2023-12-31,여성,21~30세,관광,인천,181
2023-12-31,여성,21~30세,관광,인천공항,126384
2023-12-31,여성,21~30세,관광,제주공항,15402
2023-12-31,여성,21~30세,관광,제주항,435
2023-12-31,여성,21~30세,기타,기타공항,47
2023-12-31,여성,21~30세,기타,기타항구,9
2023-12-31,여성,21~30세,기타,김포,332
2023-12-31,여성,21~30세,기타,김해,302
2023-12-31,여성,21~30세,기타,부산,10
2023-12-31,여성,21~30세,기타,인천공항,5435
2023-12-31,여성,21~30세,기타,제주공항,39
2023-12-31,여성,21~30세,상용,기타공항,1
2023-12-31,여성,21~30세,상용,기타항구,0
2023-12-31,여성,21~30세,상용,김포,27
2023-12-31,여성,21~30세,상용,김해,13
2023-12-31,여성,21~30세,상용,인천,1
2023-12-31,여성,21~30세,상용,인천공항,264
2023-12-31,여성,21~30세,상용,제주공항,1
2023-12-31,여성,21~30세,유학연수,기타공항,60
2023-12-31,여성,21~30세,유학연수,기타항구,1
2023-12-31,여성,21~30세,유학연수,김포,571
2023-12-31,여성,21~30세,유학연수,김해,360
2023-12-31,여성,21~30세,유학연수,부산,31
2023-12-31,여성,21~30세,유학연수,인천공항,6596
2023-12-31,여성,21~30세,유학연수,제주공항,25
2023-12-31,여성,31~40세,공용,기타공항,17
2023-12-31,여성,31~40세,공용,기타항구,5
2023-12-31,여성,31~40세,공용,김포,13
2023-12-31,여성,31~40세,공용,김해,27
2023-12-31,여성,31~40세,공용,인천공항,515
2023-12-31,여성,31~40세,공용,제주공항,3
2023-12-31,여성,31~40세,관광,기타공항,1317
2023-12-31,여성,31~40세,관광,기타항구,681
2023-12-31,여성,31~40세,관광,김포,9894
2023-12-31,여성,31~40세,관광,김해,7215
2023-12-31,여성,31~40세,관광,부산,285
2023-12-31,여성,31~40세,관광,인천,287
2023-12-31,여성,31~40세,관광,인천공항,85216
2023-12-31,여성,31~40세,관광,제주공항,9270
2023-12-31,여성,31~40세,관광,제주항,1184
2023-12-31,여성,31~40세,기타,기타공항,60
2023-12-31,여성,31~40세,기타,기타항구,21
2023-12-31,여성,31~40세,기타,김포,398
2023-12-31,여성,31~40세,기타,김해,319
2023-12-31,여성,31~40세,기타,부산,6
2023-12-31,여성,31~40세,기타,인천,1
2023-12-31,여성,31~40세,기타,인천공항,5300
2023-12-31,여성,31~40세,기타,제주공항,95
2023-12-31,여성,31~40세,상용,기타공항,3
2023-12-31,여성,31~40세,상용,기타항구,2
2023-12-31,여성,31~40세,상용,김포,50
2023-12-31,여성,31~40세,상용,김해,33
2023-12-31,여성,31~40세,상용,인천,1
2023-12-31,여성,31~40세,상용,인천공항,451
2023-12-31,여성,31~40세,상용,제주공항,9
2023-12-31,여성,31~40세,유학연수,기타공항,29
2023-12-31,여성,31~40세,유학연수,기타항구,0
2023-12-31,여성,31~40세,유학연수,김포,59
2023-12-31,여성,31~40세,유학연수,김해,48
2023-12-31,여성,31~40세,유학연수,부산,5
2023-12-31,여성,31~40세,유학연수,인천공항,1025
2023-12-31,여성,31~40세,유학연수,제주공항,5
2023-12-31,여성,41~50세,공용,기타공항,16
2023-12-31,여성,41~50세,공용,기타항구,1
2023-12-31,여성,41~50세,공용,김포,18
2023-12-31,여성,41~50세,공용,김해,25
2023-12-31,여성,41~50세,공용,부산,1
2023-12-31,여성,41~50세,공용,인천,1
2023-12-31,여성,41~50세,공용,인천공항,521
2023-12-31,여성,41~50세,공용,제주공항,2
2023-12-31,여성,41~50세,관광,기타공항,1255
2023-12-31,여성,41~50세,관광,기타항구,816
2023-12-31,여성,41~50세,관광,김포,7126
2023-12-31,여성,41~50세,관광,김해,6530
2023-12-31,여성,41~50세,관광,부산,316
2023-12-31,여성,41~50세,관광,인천,517
2023-12-31,여성,41~50세,관광,인천공항,59319
2023-12-31,여성,41~50세,관광,제주공항,3609
2023-12-31,여성,41~50세,관광,제주항,742
2023-12-31,여성,41~50세,기타,기타공항,39
2023-12-31,여성,41~50세,기타,기타항구,27
2023-12-31,여성,41~50세,기타,김포,256
2023-12-31,여성,41~50세,기타,김해,176
2023-12-31,여성,41~50세,기타,부산,8
2023-12-31,여성,41~50세,기타,인천,5
2023-12-31,여성,41~50세,기타,인천공항,3362
2023-12-31,여성,41~50세,기타,제주공항,70
2023-12-31,여성,41~50세,상용,기타공항,2
2023-12-31,여성,41~50세,상용,기타항구,2
2023-12-31,여성,41~50세,상용,김포,30
2023-12-31,여성,41~50세,상용,김해,21
2023-12-31,여성,41~50세,상용,인천공항,315
2023-12-31,여성,41~50세,상용,제주공항,7
2023-12-31,여성,41~50세,유학연수,기타공항,13
2023-12-31,여성,41~50세,유학연수,김포,18
2023-12-31,여성,41~50세,유학연수,김해,11
2023-12-31,여성,41~50세,유학연수,인천공항,204
2023-12-31,여성,41~50세,유학연수,제주공항,1
2023-12-31,여성,51~60세,공용,기타공항,8
2023-12-31,여성,51~60세,공용,기타항구,1
2023-12-31,여성,51~60세,공용,김포,6
2023-12-31,여성,51~60세,공용,김해,10
2023-12-31,여성,51~60세,공용,인천공항,263
2023-12-31,여성,51~60세,관광,기타공항,922
2023-12-31,여성,51~60세,관광,기타항구,1928
2023-12-31,여성,51~60세,관광,김포,6216
2023-12-31,여성,51~60세,관광,김해,5420
2023-12-31,여성,51~60세,관광,부산,352
2023-12-31,여성,51~60세,관광,인천,1276
2023-12-31,여성,51~60세,관광,인천공항,40891
2023-12-31,여성,51~60세,관광,제주공항,2832
2023-12-31,여성,51~60세,관광,제주항,1230
2023-12-31,여성,51~60세,기타,기타공항,64
2023-12-31,여성,51~60세,기타,기타항구,38
2023-12-31,여성,51~60세,기타,김포,273
2023-12-31,여성,51~60세,기타,김해,222
2023-12-31,여성,51~60세,기타,부산,13
2023-12-31,여성,51~60세,기타,인천,25
2023-12-31,여성,51~60세,기타,인천공항,4344
2023-12-31,여성,51~60세,기타,제주공항,27
2023-12-31,여성,51~60세,상용,기타항구,1
2023-12-31,여성,51~60세,상용,김포,12
2023-12-31,여성,51~60세,상용,김해,13
2023-12-31,여성,51~60세,상용,인천공항,144
2023-12-31,여성,51~60세,상용,제주공항,5
2023-12-31,여성,51~60세,유학연수,김포,6
2023-12-31,여성,51~60세,유학연수,인천공항,8
2023-12-31,여성,61세이상,공용,기타공항,4
2023-12-31,여성,61세이상,공용,기타항구,1
2023-12-31,여성,61세이상,공용,김포,3
2023-12-31,여성,61세이상,공용,김해,3
2023-12-31,여성,61세이상,공용,인천공항,75
2023-12-31,여성,61세이상,관광,기타공항,742
2023-12-31,여성,61세이상,관광,기타항구,3360
2023-12-31,여성,61세이상,관광,김포,3224
